"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.7394,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.5971,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.3793,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.2024,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.1664,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.3951,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.7325,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.0407,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.1864,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.3105,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.3255,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.3694,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.4168,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.4562,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.4422,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.3584,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.2316,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.1302,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.1207,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.2849,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.5583,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.7538,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.8322,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.8258,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.7093,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.5246,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.2939,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.1361,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.1569,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.182,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.1952,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.2621,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.4153,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.5362,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.6613,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.7417,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.7567,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.7523,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.707,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.6213,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.6142,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.6343,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.6376,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.6007,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.6541,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.6255,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.5989,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.5179,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.5359,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.6541,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.8231,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",102.0456,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",102.2248,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",102.2814,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",102.1963,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",102.0043,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.7606,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.5794,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.5889,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.6528,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.7524,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.7691,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.6576,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.4964,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.3282,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.1839,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.0477,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.9326,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.8299,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.6882,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.4478,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2678,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.222,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.2067,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.2079,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.1973,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.1821,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.1647,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.1919,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.2704,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.2881,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.2594,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1539,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0447,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.992,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.034,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.0689,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.0687,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.0776,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.0767,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.128,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.256,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.3967,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.4735,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.4781,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.478,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.5101,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5133,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.4487,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.2287,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0032,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.91921,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.93936,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0101,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1271,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.23,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.2898,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2912,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.3595,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.4702,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5341,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5924,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.5826,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.6378,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.7049,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.7791,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.7338,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7748,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8554,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7887,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6947,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6074,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.4834,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.3751,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.2308,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.1224,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.0152,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",99.91079,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.81776,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.70325,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.58597,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.49754,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.42973,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.40592,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.48081,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.54313,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.42786,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.26215,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.30837,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.46658,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.53435,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.43986,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.32716,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.29349,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.36588,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.41578,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.54592,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.71723,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.97588,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.2139,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.387,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.4971,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.6072,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.6624,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.5506,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.353,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0645,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.87722,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.73656,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.51218,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.34245,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.19562,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.0735,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.88619,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.77827,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.82285,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.89137,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.84713,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.76598,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.64031,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.47726,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.40733,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.45628,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.35987,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.16128,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.96733,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.89195,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.012,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.06843,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.12866,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.20699,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.15331,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.82994,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.59055,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.53191,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.63126,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.71983,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.65578,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.50764,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.31225,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.23993,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.29658,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.37897,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.55836,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.87889,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.14435,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.34591,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.41376,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.4067,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.44433,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.37389,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.31097,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.31876,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.43686,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.65659,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.04099,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.48801,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.77145,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.7232,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.49413,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.24511,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.104,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.98935,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.90469,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.96805,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.29255,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.70192,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.89927,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.87412,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.77314,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.70413,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.752,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0307,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4314,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8028,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9928,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0212,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.9412,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7424,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5162,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3653,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2727,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.2187,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.1716,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.98829,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.81866,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.82972,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.91593,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.99432,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.93529,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.77333,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.61305,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.43388,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.30139,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.35941,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.62228,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.98488,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.317,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5088,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.6152,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.715,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.7195,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6978,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.6849,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.7042,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.7456,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.8826,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.9758,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.9778,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.9426,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9043,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8443,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7974,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.7082,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.5624,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.4254,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.3669,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.3767,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3721,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.4096,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.3657,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2741,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.098,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.12798,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.06763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.86987,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-05",98.5913,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-06",98.09908,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.34956,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-08",96.71692,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-09",96.10674,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-10",95.42503,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-11",95.02489,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-12",94.91585,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-01",95.00036,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-02",95.18295,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-03",95.44921,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-04",95.84686,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-05",96.21944,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-06",96.62665,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-07",97.13532,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-08",97.57586,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.0151,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.47931,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.67863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.52436,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.09322,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-02",97.78167,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-03",97.59183,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-04",97.44312,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-05",97.36203,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-06",97.3037,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-07",97.23296,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-08",97.18271,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-09",97.16103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-10",97.20145,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-11",97.3846,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-12",97.79781,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-01",98.352,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-02",98.69556,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-03",98.8054,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-04",98.80692,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-05",98.86416,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-06",99.17836,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-07",99.76706,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.3135,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.8867,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.5586,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-11",102.1578,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-12",102.7432,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-01",103.3318,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-02",103.6405,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-03",103.6424,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-04",103.4221,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-05",103.1738,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-06",102.9302,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-07",102.6481,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-08",102.4513,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-09",102.2586,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-10",101.9806,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-11",101.7126,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-12",101.3577,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.8954,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.5725,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.384,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.2326,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.1166,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.95483,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.7021,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.5113,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.33164,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.09947,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-11",98.91793,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-12",98.79833,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.67814,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.54057,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-03",98.37116,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-04",98.13177,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.92998,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-06",97.7677,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.57938,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.3943,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-09",97.19769,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.95221,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.79459,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.79031,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.92763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.12188,
